"ccode1","ccode2","edge","defense","mil_ratio","tot_trade","joint_dem","year"
365,840,1108,0,0.89426756,0,0,1968
365,840,1108,0,0.8931129,0,0,1969
365,840,1108,0,0.89943945,0,0,1970
365,840,1108,0,0.89983267,0,0,1971
365,840,1108,0,0.90485501,1.2,0,1972
365,840,1108,0,0.88583094,8.8000002,0,1973
365,840,1108,0,0.86460823,18.4,0,1974
365,840,1108,0,0.86788368,10.7,0,1975
365,840,1108,0,0.85097188,89.460007,0,1976
365,840,1108,0,0.85083032,149.90001,0,1977
365,840,1108,0,0.84699547,46.529999,0,1978
365,840,1108,0,0.84374791,91.949997,0,1979
365,840,1108,0,0.87522727,212.8,0,1980
365,840,1108,0,0.86311567,190.07001,0,1981
365,840,1108,0,0.86044317,134.18001,0,1982
365,840,1108,0,0.88567698,111.99001,0,1983
365,840,1108,0,0.90845686,63.950001,0,1984
365,840,1108,0,0.91566908,49.09,0,1985
365,840,1108,0,0.90870082,32.849998,0,1986
365,840,1108,0,0.88548434,47.66,1,1987
365,840,1108,0,0.87954152,51,1,1988
365,840,1108,0,0.80499882,49.34,1,1989
365,840,1108,0,0.83926022,55.470001,1,1990
365,840,1108,0,0.8545537,54.84,1,1991
365,840,1108,0,0.80579901,35.5,0,1992
365,840,1108,0,0.7683512,38.5,0,1993
365,840,1108,0,0.85851866,75.5,0,1994
365,840,1108,0,0.82887387,131.7,0,1995
365,840,1108,0,0.8068471,155.25999,0,1996
365,840,1108,0,0.79964274,130.87,0,1997
365,840,1108,0,0.78912961,41.91,0,1998
365,840,1108,0,0.78505057,77.309998,0,1999
365,840,1108,0,0.79611611,58.419998,0,2000
365,840,1108,0,0.83319509,67,0,2001
365,840,1108,0,0.79463804,128.52,0,2002
365,840,1108,0,0.85827643,383.23999,0,2003
365,840,1108,0,0.85806352,427.59,0,2004
365,840,1108,0,0.77393788,426.70001,0,2005
365,840,1108,0,0.79505461,293.70999,0,2006
365,840,1108,0,0.79362965,230.64,0,2007
365,850,1109,0,0.79357857,0.5,0,1954
365,850,1109,0,0.79076809,4.2999997,0,1955
365,850,1109,0,0.78823113,14.5,0,1956
365,850,1109,0,0.77071285,22.099998,0,1957
365,850,1109,0,0.83316535,0,0,1958
365,850,1109,0,0.84460449,0,0,1959
365,850,1109,0,0.81933874,0,0,1960
365,850,1109,0,0.79298741,11.4,0,1961
365,850,1109,0,0.83381552,9.3999996,0,1962
365,850,1109,0,0.85019088,14.9,0,1963
365,850,1109,0,0.77584934,31.5,0,1964
365,850,1109,0,0.93200994,32.299999,0,1966
365,850,1109,0,0.8530302,19.5,0,1967
365,850,1109,0,0.85306948,23.1,0,1968
365,850,1109,0,0.8682124,20.5,0,1969
365,850,1109,0,0.83453351,29.700001,0,1970
365,850,1109,0,0.86234939,22.599998,0,1971
365,850,1109,0,0.82908905,12.4,0,1972
365,850,1109,0,0.81470704,8.6000004,0,1973
365,850,1109,0,0.80217928,38.799999,0,1974
365,850,1109,0,0.76050383,63,0,1975
365,850,1109,0,0.75616378,53.800003,0,1976
365,850,1109,0,0.72621399,44.900002,0,1977
365,850,1109,0,0.74401933,66.699997,0,1978
365,850,1109,0,0.77983809,68.400002,0,1979
365,850,1109,0,0.7699011,92.800003,0,1980
365,850,1109,0,0.75053078,132.09,0,1981
365,850,1109,0,0.76250952,63.82,0,1982
365,850,1109,0,0.78339458,80.230003,0,1983
365,850,1109,0,0.79649699,76.669998,0,1984
365,850,1109,0,0.80354893,88.980003,0,1985
365,850,1109,0,0.84196526,62.459999,0,1986
365,850,1109,0,0.86237437,106.03,0,1987
365,850,1109,0,0.85985148,87.190002,0,1988
365,850,1109,0,0.81138229,156.69,0,1989
365,850,1109,0,0.83070338,144.39,0,1990
365,850,1109,0,0.84365606,91.229996,0,1991
365,850,1109,0,0.78678399,26.200001,0,1992
365,850,1109,0,0.74113441,82.599998,0,1993
365,850,1109,0,0.81392729,292.70001,0,1994
365,850,1109,0,0.72996837,519.60999,0,1995
365,850,1109,0,0.70808733,106.71,0,1996
365,850,1109,0,0.6913482,405.70999,0,1997
365,850,1109,0,0.88231951,195.64999,0,1998
365,850,1109,0,0.8447153,101.18,0,1999
365,850,1109,0,0.92056608,181.25,0,2000
365,850,1109,0,0.90220666,235.98,0,2001
365,850,1109,0,0.65588176,312.77002,0,2002
365,850,1109,0,0.65781087,281.82999,0,2003
365,850,1109,0,0.78909379,455.03998,0,2004
365,850,1109,0,0.66266966,784.57996,0,2005
365,850,1109,0,0.66300094,625.87,0,2006
365,850,1109,0,0.67271876,1104.11,0,2007
365,900,1111,0,0.8562324,0,1,1946
365,900,1111,0,0.89867264,0,1,1947
365,900,1111,0,0.92007899,0,1,1948
365,900,1111,0,0.92540526,30.5,1,1949
365,900,1111,0,0.90836769,24.59,1,1950
365,900,1111,0,0.85654706,15.52,1,1951
365,900,1111,0,0.85066152,1.21,1,1952
365,900,1111,0,0.81044149,35.07,1,1953
365,900,1111,0,0.82834411,32.25,1,1954
365,900,1111,0,0.83570576,2.6099999,1,1955
365,900,1111,0,0.83581501,1.4299999,1,1956
365,900,1111,0,0.84846282,0.76000005,1,1957
365,900,1111,0,0.85599411,0,1,1958
365,900,1111,0,0.85427171,13,1,1959
365,900,1111,0,0.85298491,31.34,1,1960
365,900,1111,0,0.85423481,20.439999,1,1961
365,900,1111,0,0.84431762,31.040001,1,1962
365,900,1111,0,0.83464968,54.48,1,1963
365,900,1111,0,0.81911421,122.5,1,1964
365,900,1111,0,0.80792874,93.440002,1,1965
365,900,1111,0,0.78454894,34.75,1,1966
365,900,1111,0,0.76320136,22.82,1,1967
365,900,1111,0,0.7564106,41.32,1,1968
365,900,1111,0,0.75641972,49.119999,1,1969
365,900,1111,0,0.75555998,76.129997,1,1970
365,900,1111,0,0.76175344,70.439995,1,1971
365,900,1111,0,0.76126832,105.01,1,1972
365,900,1111,0,0.77306014,252.74001,1,1973
365,900,1111,0,0.77380008,252.36,1,1974
365,900,1111,0,0.77304304,358.57001,1,1975
365,900,1111,0,0.7681191,490.41,1,1976
365,900,1111,0,0.77402252,339.89001,1,1977
365,900,1111,0,0.77233338,308.92001,1,1978
365,900,1111,0,0.77237648,634.66003,1,1979
365,900,1111,0,0.76746535,1157.1101,1,1980
365,900,1111,0,0.76457775,793.56,1,1981
365,900,1111,0,0.76636016,776.25,1,1982
365,900,1111,0,0.75654584,542.78998,1,1983
365,900,1111,0,0.76831234,679.35999,1,1984
365,900,1111,0,0.76996189,661.45001,1,1985
365,900,1111,0,0.76987618,776.09998,1,1986
365,900,1111,0,0.7690928,549.74005,1,1987
365,900,1111,0,0.76474267,648.60004,1,1988
365,900,1111,0,0.718894,935.15002,1,1989
365,900,1111,0,0.72728187,344.59,1,1990
365,900,1111,0,0.72930771,386.35999,1,1991
365,900,1111,0,0.66270959,60.300003,0,1992
365,900,1111,0,0.60573,96.050003,0,1993
365,900,1111,0,0.72859573,208.75,0,1994
365,900,1111,0,0.70275789,164.77,0,1995
365,900,1111,0,0.69140935,115.09,0,1996
365,900,1111,0,0.67594588,115.73,0,1997
365,900,1111,0,0.68668675,163.23999,0,1998
365,900,1111,0,0.70517719,140.69,0,1999
365,900,1111,0,0.70166141,211.87001,0,2000
365,900,1111,0,0.71699524,154.34,0,2001
365,900,1111,0,0.68843555,125.39,0,2002
365,900,1111,0,0.69094348,119.41,0,2003
365,900,1111,0,0.67669064,188.75999,0,2004
365,900,1111,0,0.52919865,328.69,0,2005
365,900,1111,0,0.55018836,553.45001,0,2006
365,900,1111,0,0.57447886,764.32001,0,2007
365,910,1112,0,0.99028546,0.13,0,1980
365,910,1112,0,0.98973888,0.059999999,0,1981
365,910,1112,0,0.9910664,1.13,0,1982
365,910,1112,0,0.9912861,0.92999995,0,1983
365,910,1112,0,0.99172419,0.32000002,0,1984
365,910,1112,0,0.99168062,0.059999999,0,1985
365,910,1112,0,0.99169236,3.6999998,0,1986
365,910,1112,0,0.99051446,0.17,0,1987
365,910,1112,0,0.99139148,0.0099999998,0,1988
365,910,1112,0,0.98778391,0.13,0,1989
365,910,1112,0,0.9864434,0.090000004,0,1990
365,910,1112,0,0.98938322,16.58,0,1991
365,910,1112,0,0.98210686,0.2,0,1992
365,910,1112,0,0.9726997,0.71000004,0,1993
365,910,1112,0,0.98266089,0,0,1994
365,910,1112,0,0.98370624,0,0,1995
365,910,1112,0,0.979644,0,0,1996
365,910,1112,0,0.98013443,1.22,0,1997
365,910,1112,0,0.98121887,0,0,1998
365,910,1112,0,0.98487782,1.02,0,1999
365,910,1112,0,0.98798424,1,0,2000
365,910,1112,0,0.98993272,0.77999997,0,2001
365,910,1112,0,0.99281591,4.3699999,0,2002
365,910,1112,0,0.99275684,5.0100002,0,2003
365,910,1112,0,0.99108535,9.8099995,0,2004
365,910,1112,0,0.98153573,4.0599999,0,2005
365,910,1112,0,0.98220462,4.1900001,0,2006
365,910,1112,0,0.98507929,3.77,0,2007
365,920,1113,0,0.97879797,3.1200001,1,1950
365,920,1113,0,0.95945072,3.73,1,1951
365,920,1113,0,0.95089638,0.11,1,1952
365,920,1113,0,0.95306414,0.11,1,1953
365,920,1113,0,0.95737606,8.6399994,1,1954
365,920,1113,0,0.95991731,4.6100001,1,1955
365,920,1113,0,0.9573738,9.5099993,1,1956
365,920,1113,0,0.95723897,9.0099993,1,1957
365,920,1113,0,0.96023905,2.1199999,1,1958
365,920,1113,0,0.95767015,0.40000001,1,1959
365,920,1113,0,0.95636225,0,1,1960
365,920,1113,0,0.95495182,0.11,1,1961
365,920,1113,0,0.95519531,0,1,1962
365,920,1113,0,0.9515413,0,1,1963
365,920,1113,0,0.94398636,3.3,1,1964
365,920,1113,0,0.94004685,4.6999998,1,1965
365,920,1113,0,0.93600857,14.5,1,1966
365,920,1113,0,0.93687117,5.4000001,1,1967
365,920,1113,0,0.94262338,10.9,1,1968
365,920,1113,0,0.9409464,15.51,1,1969
365,920,1113,0,0.94147444,19.450001,1,1970
365,920,1113,0,0.94005376,29.15,1,1971
365,920,1113,0,0.93932474,26.59,1,1972
365,920,1113,0,0.94082415,51.059998,1,1973
365,920,1113,0,0.9401961,80.590004,1,1974
365,920,1113,0,0.94217509,41.459999,1,1975
365,920,1113,0,0.94441855,103,1,1976
365,920,1113,0,0.94448328,140,1,1977
365,920,1113,0,0.94192934,81.190002,1,1978
365,920,1113,0,0.940956,203.7,1,1979
365,920,1113,0,0.93972683,236.95001,1,1980
365,920,1113,0,0.94479895,268.17999,1,1981
365,920,1113,0,0.94240594,346.48999,1,1982
365,920,1113,0,0.94221777,261.62,1,1983
365,920,1113,0,0.94507968,83.099998,1,1984
365,920,1113,0,0.94271177,113.75,1,1985
365,920,1113,0,0.94276375,126.97,1,1986
365,920,1113,0,0.93505222,119.68999,1,1987
365,920,1113,0,0.93443859,196.06,1,1988
365,920,1113,0,0.92306328,212.8,1,1989
365,920,1113,0,0.93090057,195.57999,1,1990
365,920,1113,0,0.93336195,142.02,1,1991
365,920,1113,0,0.91646892,5.7799997,0,1992
365,920,1113,0,0.89301437,39.09,0,1993
365,920,1113,0,0.93599814,118.84,0,1994
365,920,1113,0,0.92272168,115.15,0,1995
365,920,1113,0,0.91798979,145.46001,0,1996
365,920,1113,0,0.91318762,230.10001,0,1997
365,920,1113,0,0.91466063,143.43001,0,1998
365,920,1113,0,0.91630256,47.459999,0,1999
365,920,1113,0,0.9170689,28.76,0,2000
365,920,1113,0,0.92483509,41.610001,0,2001
365,920,1113,0,0.91584027,71.300003,0,2002
365,920,1113,0,0.91514534,104.89999,0,2003
365,920,1113,0,0.91586173,68.949997,0,2004
365,920,1113,0,0.85089326,86.020004,0,2005
365,920,1113,0,0.85170156,93.950005,0,2006
365,920,1113,0,0.86740857,101.33,0,2007
365,950,1118,0,0.99838108,0.19,1,1977
365,950,1118,0,0.99822742,0.20999999,1,1978
365,950,1118,0,0.99818462,0.029999999,1,1979
365,950,1118,0,0.99728316,0.050000001,1,1980
365,950,1118,0,0.99625409,0.07,1,1981
365,950,1118,0,0.99529642,0.039999999,1,1982
365,950,1118,0,0.99558604,0.02,1,1983
365,950,1118,0,0.99547178,0.090000004,1,1984
365,950,1118,0,0.9955194,0.079999998,1,1985
365,950,1118,0,0.99555099,0.07,1,1986
365,950,1118,0,0.99571538,0.079999998,0,1987
365,950,1118,0,0.99317056,0.050000001,0,1988
365,950,1118,0,0.99093413,0.25999999,0,1989
365,950,1118,0,0.9909572,0,0,1990
365,950,1118,0,0.99042845,0,0,1991
365,950,1118,0,0.99067664,0.029999999,0,1992
365,950,1118,0,0.98748159,0,0,1993
365,950,1118,0,0.99145532,0,0,1994
365,950,1118,0,0.98769611,0,0,1995
365,950,1118,0,0.98623908,0,0,1996
365,950,1118,0,0.98478431,0,0,1997
365,950,1118,0,0.98767328,0,0,1998
365,950,1118,0,0.98755717,0,0,1999
365,950,1118,0,0.98739845,0,0,2000
365,950,1118,0,0.99023139,0,0,2001
365,950,1118,0,0.98844355,0,0,2002
365,950,1118,0,0.989066,0.0099999998,0,2003
365,950,1118,0,0.98384994,0.050000001,0,2004
365,950,1118,0,0.97391009,0.029999999,0,2005
365,950,1118,0,0.97828794,0.12,0,2006
365,950,1118,0,0.97932631,5.4000001,0,2007
366,367,1125,0,0.54884529,194.17001,0,1996
366,367,1125,0,0.60690749,240.23001,0,1997
366,367,1125,0,0.59528887,308.51001,0,1998
366,367,1125,0,0.55626959,277.41998,0,1999
366,367,1125,0,0.51513028,321.31,1,2000
366,367,1125,0,0.5242697,332.41,1,2001
366,367,1125,0,0.52025872,384.54999,1,2002
366,367,1125,0,0.50854033,527.60999,1,2003
366,367,1125,0,0.5038411,885.42999,1,2004
366,367,1125,0,0.52968353,1157.15,1,2005
366,367,1125,0,0.52898997,1657.12,1,2006
366,367,1125,0,0.55743366,2408.3198,1,2007
366,375,1126,0,0.8971523,1288.47,0,1996
366,375,1126,0,0.91800994,1457.77,0,1997
366,375,1126,0,0.91752887,1638.13,0,1998
366,375,1126,0,0.90461725,1532.5,0,1999
366,375,1126,0,0.90250498,2154.03,1,2000
366,375,1126,0,0.89869899,1920.3101,1,2001
366,375,1126,0,0.88886315,1838.26,1,2002
366,375,1126,0,0.85166717,2453.3501,1,2003
366,375,1126,0,0.86303997,3139.46,1,2004
366,375,1126,0,0.87739372,3837.8301,1,2005
366,375,1126,0,0.85760468,4037.8401,1,2006
366,375,1126,0,0.86420763,4206.5098,1,2007
366,380,1127,0,0.9374249,657.40002,0,1996
366,380,1127,0,0.95043814,893.58997,0,1997
366,380,1127,0,0.94821411,975.10004,0,1998
366,380,1127,0,0.94028813,947.22998,0,1999
366,380,1127,0,0.94111538,1324.02,1,2000
366,380,1127,0,0.92374378,1050.16,1,2001
366,380,1127,0,0.91156834,1132.01,1,2002
366,380,1127,0,0.87355644,1427.47,1,2003
366,380,1127,0,0.8798691,1736.3501,1,2004
366,380,1127,0,0.88953012,1680.86,1,2005
366,380,1127,0,0.87601829,2117.1001,1,2006
366,380,1127,0,0.87921405,2806.6499,1,2007
366,390,1128,0,0.89388263,163.73001,0,1996
366,390,1128,0,0.91828543,189.98999,0,1997
366,390,1128,0,0.91049325,242.88,0,1998
366,390,1128,0,0.90463907,225.10999,0,1999
366,390,1128,0,0.8944267,265.38998,1,2000
366,390,1128,0,0.89099526,290.07001,1,2001
366,390,1128,0,0.87993932,305.67999,1,2002
366,390,1128,0,0.84799486,338.06,1,2003
366,390,1128,0,0.85605031,413.03,1,2004
366,390,1128,0,0.86275792,455.34003,1,2005
366,390,1128,0,0.84514707,584.01001,1,2006
366,390,1128,0,0.85112727,652.78003,1,2007
366,710,1129,0,0.94887632,16.49,0,1996
366,710,1129,0,0.96134841,26.539999,0,1997
366,710,1129,0,0.96301746,44.300003,0,1998
366,710,1129,0,0.96110535,68.669998,0,1999
366,710,1129,0,0.95927525,178.81999,0,2000
366,710,1129,0,0.96446675,412.79999,0,2001
366,710,1129,0,0.96493024,342.44,0,2002
366,710,1129,0,0.95411009,397.94,0,2003
366,710,1129,0,0.95883501,303.64001,0,2004
366,710,1129,0,0.92914748,479.60999,0,2005
366,710,1129,0,0.92091632,756.28003,0,2006
366,710,1129,0,0.93023479,563.13,0,2007
366,740,1130,0,0.97203296,82.75,0,1996
366,740,1130,0,0.97803539,157.91,0,1997
366,740,1130,0,0.97723436,245.7,0,1998
366,740,1130,0,0.974545,203.66,0,1999
366,740,1130,0,0.97555047,295.92999,1,2000
366,740,1130,0,0.97489065,243.69,1,2001
366,740,1130,0,0.96953201,243.35001,1,2002
366,740,1130,0,0.95929563,349.88998,1,2003
366,740,1130,0,0.96219528,136.17999,1,2004
366,740,1130,0,0.96516883,229.39001,1,2005
366,740,1130,0,0.95888251,202.62,1,2006
366,740,1130,0,0.95857888,202.92,1,2007
367,368,1131,0,0.52160501,289.32001,1,1996
367,368,1131,0,0.5522908,270.82999,1,1997
367,368,1131,0,0.7488547,307.97,1,1998
367,368,1131,0,0.65314317,313.16,1,1999
367,368,1131,0,0.71962422,331.14001,1,2000
367,368,1131,0,0.68649203,394.92999,1,2001
367,368,1131,0,0.67866313,520.45996,1,2002
367,368,1131,0,0.66815054,663.56,1,2003
367,368,1131,0,0.66629064,1332.5601,1,2004
367,368,1131,0,0.64658296,1791.9199,1,2005
367,368,1131,0,0.62516558,2426.77,1,2006
367,368,1131,0,0.61050028,3462.01,1,2007
367,370,1132,0,0.76841277,88.729996,0,1996
367,370,1132,0,0.85660583,116.53,0,1999
367,370,1132,0,0.93504399,139.03999,0,2000
367,370,1132,0,0.9209978,172.03,0,2001
367,370,1132,0,0.91474861,146.41,0,2002
367,370,1132,0,0.89661264,238.88,0,2003
367,370,1132,0,0.61005658,420.98001,0,2004
367,370,1132,0,0.66574734,593.09003,0,2005
367,370,1132,0,0.68216985,654.57001,0,2006
367,370,1132,0,0.68210047,633.31,0,2007
367,375,1133,0,0.87760788,248.69,1,1996
367,375,1133,0,0.87881744,296.12,1,1997
367,375,1133,0,0.94241095,358.02002,1,1998
367,375,1133,0,0.92241704,307.20001,1,1999
367,375,1133,0,0.90770358,336.31998,1,2000
367,375,1133,0,0.88950515,338.38,1,2001
367,375,1133,0,0.88059765,392.62,1,2002
367,375,1133,0,0.85593158,477.26001,1,2003
367,375,1133,0,0.86484599,565.52997,1,2004
367,375,1133,0,0.86402184,669.46997,1,2005
367,375,1133,0,0.84283113,821.34998,1,2006
367,375,1133,0,0.83478588,1079.49,1,2007
367,380,1134,0,0.9248929,568.72998,1,1996
367,380,1134,0,0.92548865,622.63,1,1997
367,380,1134,0,0.96419948,574.25,1,1998
367,380,1134,0,0.95178604,456.72,1,1999
367,380,1134,0,0.94438207,598.78003,1,2000
367,380,1134,0,0.91661209,602.27002,1,2001
367,380,1134,0,0.90481067,708.48999,1,2002
367,380,1134,0,0.8772822,796.37,1,2003
367,380,1134,0,0.88148367,931.28998,1,2004
367,380,1134,0,0.87729675,838.31,1,2005
367,380,1134,0,0.86284965,990.94,1,2006
367,380,1134,0,0.85248876,1404.79,1,2007
367,390,1135,0,0.87380433,152.05,1,1996
367,390,1135,0,0.87920731,183.94,1,1997
367,390,1135,0,0.93735307,223.54001,1,1998
367,390,1135,0,0.92243516,243.82999,1,1999
367,390,1135,0,0.90000832,244.03999,1,2000
367,390,1135,0,0.88119471,303.70001,1,2001
367,390,1135,0,0.87110639,299.29999,1,2002
367,390,1135,0,0.85234648,408.37,1,2003
367,390,1135,0,0.85793334,427.94,1,2004
367,390,1135,0,0.84806621,501.67999,1,2005
367,390,1135,0,0.82933825,607.98999,1,2006
367,390,1135,0,0.81946343,743.02002,1,2007
367,710,1136,0,0.93848717,10.78,0,1996
367,710,1136,0,0.94155347,7.2600002,0,1997
367,710,1136,0,0.97455591,22.27,0,1998
367,710,1136,0,0.96872807,26.870001,0,1999
367,710,1136,0,0.96157563,28.93,0,2000
367,710,1136,0,0.96098268,38.790001,0,2001
367,710,1136,0,0.96208072,57.010002,0,2002
367,710,1136,0,0.95558298,94.779999,0,2003
367,710,1136,0,0.95943725,119.13,0,2004
367,710,1136,0,0.92091125,153.02,0,2005
367,710,1136,0,0.91203767,226.74001,0,2006
367,710,1136,0,0.91369021,405.79001,0,2007
367,740,1137,0,0.96618193,13.01,1,1996
367,740,1137,0,0.96648854,19.82,1,1997
367,740,1137,0,0.98440903,15.66,1,1998
367,740,1137,0,0.9795897,11.65,1,1999
367,740,1137,0,0.97695363,13.870001,1,2000
367,740,1137,0,0.97239941,17.549999,1,2001
367,740,1137,0,0.96704358,24.02,1,2002
367,740,1137,0,0.96060896,37.989998,1,2003
367,740,1137,0,0.9627502,43.93,1,2004
367,740,1137,0,0.96094388,60.970001,1,2005
367,740,1137,0,0.95405364,75.509995,1,2006
367,740,1137,0,0.94838303,99.139999,1,2007
368,370,1138,0,0.75266874,258.09,0,1996
368,370,1138,0,0.76033121,210.58,0,1999
368,370,1138,0,0.84868002,167.60001,0,2000
368,370,1138,0,0.84187049,228.2,0,2001
368,370,1138,0,0.83553988,223.81,0,2002
368,370,1138,0,0.81157994,300.51001,0,2003
368,370,1138,0,0.56067592,416.78998,0,2004
368,370,1138,0,0.52122724,405.82001,0,2005
368,370,1138,0,0.56272519,515.58002,0,2006
368,370,1138,0,0.57786769,664.03003,0,2007
368,375,1139,0,0.86801219,197.45001,1,1996
368,375,1139,0,0.85462523,187.68001,1,1997
368,375,1139,0,0.84587342,214.76999,1,1998
368,375,1139,0,0.86327547,181.48,1,1999
368,375,1139,0,0.79303443,175.52,1,2000
368,375,1139,0,0.78615904,201.89,1,2001
368,375,1139,0,0.7773807,233.54001,1,2002
368,375,1139,0,0.74688548,323.48999,1,2003
368,375,1139,0,0.76218224,488.60999,1,2004
368,375,1139,0,0.77644193,579.16003,1,2005
368,375,1139,0,0.76276773,664.09998,1,2006
368,375,1139,0,0.76323855,863.46997,1,2007
368,380,1140,0,0.91866082,231.22,1,1996
368,380,1140,0,0.90965581,281.35001,1,1997
368,380,1140,0,0.90032333,315.51001,1,1998
368,380,1140,0,0.91291893,316.32001,1,1999
368,380,1140,0,0.86869013,407.62,1,2000
368,380,1140,0,0.83388436,427.79999,1,2001
368,380,1140,0,0.81820345,524.75,1,2002
368,380,1140,0,0.78024751,835.34003,1,2003
368,380,1140,0,0.78836536,964.76001,1,2004
368,380,1140,0,0.7962507,1148.39,1,2005
368,380,1140,0,0.79044843,1206.4299,1,2006
368,380,1140,0,0.78664839,1480.8,1,2007
368,390,1141,0,0.86395663,276.73999,1,1996
368,390,1141,0,0.85508007,330.44,1,1997
368,390,1141,0,0.83383197,376.54001,1,1998
368,390,1141,0,0.86330527,386.09,1,1999
368,390,1141,0,0.77811563,384.34998,1,2000
368,390,1141,0,0.77206755,410.87,1,2001
368,390,1141,0,0.76190311,476.63,1,2002
368,390,1141,0,0.74140668,595.09998,1,2003
368,390,1141,0,0.75152731,796.40002,1,2004
368,390,1141,0,0.75314581,814.40002,1,2005
368,390,1141,0,0.74448514,934.93005,1,2006
368,390,1141,0,0.74332088,1132.34,1,2007
368,710,1142,0,0.93330175,3.9400001,0,1996
368,710,1142,0,0.92887187,53.439999,0,1997
368,710,1142,0,0.92777383,59.77,0,1998
368,710,1142,0,0.94269633,70.879997,0,1999
368,710,1142,0,0.90697807,98.510002,0,2000
368,710,1142,0,0.91835338,139.13,0,2001
368,710,1142,0,0.92315471,265.76001,0,2002
368,710,1142,0,0.91442221,358.48999,0,2003
368,710,1142,0,0.92215836,319.39999,0,2004
368,710,1142,0,0.864214,386.29001,0,2005
368,710,1142,0,0.86143273,499.29999,0,2006
368,710,1142,0,0.87103403,737.69,0,2007
368,740,1143,0,0.96323967,33.400002,1,1996
368,740,1143,0,0.95898163,106.97,1,1997
368,740,1143,0,0.95490479,129.98,1,1998
368,740,1143,0,0.96224713,90.449997,1,1999
368,740,1143,0,0.94290954,113.27,1,2000
368,740,1143,0,0.94148415,143.21001,1,2001
368,740,1143,0,0.93285674,182.01001,1,2002
368,740,1143,0,0.92373395,240.52,1,2003
368,740,1143,0,0.92828858,64.620003,1,2004
368,740,1143,0,0.93078834,70.629997,1,2005
368,740,1143,0,0.92565,82.559998,1,2006
368,740,1143,0,0.92139781,109.59,1,2007
369,370,1144,1,0.50190538,1273.88,0,1996
369,370,1144,1,0.58839756,759.25,0,1999
369,370,1144,1,0.58231163,942.46002,0,2000
369,370,1144,1,0.58361882,684.56,0,2001
369,370,1144,1,0.57547402,553.42004,0,2002
369,370,1144,1,0.57768404,705.67999,0,2003
369,370,1144,1,0.70080251,1089.95,0,2004
369,370,1144,1,0.66538173,1833.73,0,2005
369,370,1144,1,0.62408245,2582.1399,0,2006
369,370,1144,1,0.65085673,2979.1401,0,2007
369,372,1145,1,0.81056082,42.619999,0,1996
369,372,1145,1,0.78178209,63.200001,0,1997
369,372,1145,1,0.80162472,42.450001,0,1998
369,372,1145,1,0.8117317,52.310001,0,1999
369,372,1145,1,0.84086388,45.669998,0,2000
369,372,1145,1,0.85494924,62.029999,0,2001
369,372,1145,1,0.83919275,74.809998,0,2002
369,372,1145,1,0.83855391,120.41,0,2003
369,372,1145,1,0.82066238,161.20001,0,2004
369,372,1145,1,0.73830831,260.37,0,2005
369,372,1145,1,0.70303917,382.73999,0,2006
369,372,1145,1,0.70157695,675.06,0,2007
369,640,1146,0,0.76079977,773.33002,0,1996
369,640,1146,0,0.74830109,1078.0801,0,1997
369,640,1146,0,0.73068374,1124.5,0,1998
369,640,1146,0,0.73087656,916.39001,0,1999
369,640,1146,0,0.53486949,1141.46,0,2000
369,640,1146,0,0.50822657,895.79004,0,2001
369,640,1146,0,0.50670332,1186.65,0,2002
369,640,1146,0,0.52298832,1643.8101,0,2003
369,640,1146,0,0.78824317,2853.27,0,2004
369,640,1146,0,0.76981699,3248.8599,0,2005
369,640,1146,0,0.77460748,4263.0103,0,2006
369,640,1146,0,0.7294358,5489.8101,0,2007
369,710,1147,0,0.82248497,598.42999,0,1996
369,710,1147,0,0.81245184,456.70999,0,1997
369,710,1147,0,0.78072017,307.98999,0,1998
369,710,1147,0,0.78389961,487.23001,0,1999
369,710,1147,0,0.55495882,593.71002,0,2000
369,710,1147,0,0.60116524,821.66998,0,2001
369,710,1147,0,0.63561267,1005.25,0,2002
369,710,1147,0,0.64457667,1860.5601,0,2003
369,710,1147,0,0.86585826,1909.58,0,2004
369,710,1147,0,0.74619293,2612.8398,0,2005
369,710,1147,0,0.74423522,4689.6699,0,2006
369,710,1147,0,0.72577661,4034.9102,0,2007
369,740,1148,0,0.89665598,257.14001,0,1996
369,740,1148,0,0.88578433,290.95001,0,1997
369,740,1148,0,0.85442251,186.85001,0,1998
369,740,1148,0,0.84894747,224.17999,0,1999
369,740,1148,0,0.67869425,252.94,0,2000
369,740,1148,0,0.68315327,305.53,0,2001
369,740,1148,0,0.66858506,332.22,0,2002
369,740,1148,0,0.67274225,488.22003,0,2003
369,740,1148,0,0.87582517,557.07001,0,2004
369,740,1148,0,0.86134809,689.28998,0,2005
369,740,1148,0,0.85353136,911.22998,0,2006
369,740,1148,0,0.82122344,1563.49,0,2007
370,710,1149,0,0.82136947,52.82,0,1996
370,710,1149,0,0.83833385,90.260002,0,1999
370,710,1149,0,0.63483071,134.14999,0,2000
370,710,1149,0,0.67873615,75.790001,0,2001
370,710,1149,0,0.70278454,110.4,0,2002
370,710,1149,0,0.7127049,168.5,0,2003
370,710,1149,0,0.93796104,330.62,0,2004
370,710,1149,0,0.85393214,784.30005,0,2005
370,710,1149,0,0.82849687,985.96997,0,2006
370,710,1149,0,0.83147353,1444.72,0,2007
370,740,1150,0,0.89594758,39.450001,0,1996
370,740,1150,0,0.88931018,38.549999,0,1999
370,740,1150,0,0.746503,48.399998,0,2000
