"class","Species","Date","Latitude","Longitude","Alive","week.number","obsDate","State","New","Confirmed","Status","Oiling","Condition","BirdCount","Date_","Oil_Cond"
"Aves","Laughing Gull","2010-07-12",30.40303,-88.82484,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-12",3
"Aves","Laughing Gull","2010-07-14",29.0904,-90.22424,"Y",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-07-14",1
"Aves","Laughing Gull","2010-07-14",29.12595,-90.21535,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.28598,-89.97615,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.39373,-89.78125,"Y",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-07-14",1
"Aves","Laughing Gull","2010-07-14",29.76342,-93.14426,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.76687,-93.16166,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.7671,-93.16297,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.76961,-93.47627,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.76999,-93.17767,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.77676,-93.22753,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.77684,-93.26197,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.77713,-93.23473,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.77721,-93.25323,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.77725,-93.24065,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",29.94369,-89.26595,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-14",4
"Aves","Laughing Gull","2010-07-14",29.94639,-89.26595,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-14",4
"Aves","Laughing Gull","2010-07-14",29.94639,-89.26595,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-14",4
"Aves","Laughing Gull","2010-07-14",29.94639,-89.26595,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-14",4
"Aves","Laughing Gull","2010-07-14",29.94639,-89.26595,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-14",4
"Aves","Laughing Gull","2010-07-14",29.94639,-89.26595,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-14",4
"Aves","Laughing Gull","2010-07-14",29.94639,-89.26595,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-14",4
"Aves","Laughing Gull","2010-07-14",30.20947,-88.98325,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-14",2
"Aves","Laughing Gull","2010-07-14",30.20956,-88.98319,"Y",29,NA,NA,NA,NA,NA,"Unknown","Live",1,"2010-07-14",6
"Aves","Laughing Gull","2010-07-14",30.32897,-89.19603,"Y",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-07-14",1
"Aves","Laughing Gull","2010-07-14",30.36537,-89.08939,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-14",3
"Aves","Laughing Gull","2010-07-14",30.3886,-88.9902,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-14",2
"Aves","Laughing Gull","2010-07-14",30.57732,-89.44325,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-14",2
"Aves","Laughing Gull","2010-07-15",28.99488,-89.14413,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.20786,-89.4793,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.20786,-89.4793,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.20786,-89.4793,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.20786,-89.4793,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.20786,-89.4793,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.23117,-89.9931,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-15",3
"Aves","Laughing Gull","2010-07-15",29.26023,-90.9591,"Y",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-07-15",1
"Aves","Laughing Gull","2010-07-15",29.34312,-89.80285,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-07-15",5
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.79875,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.47925,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.47925,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.47925,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.3463,-89.47925,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.34635,-89.79883,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.35408,-89.9858,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.38625,-89.31723,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-15",3
"Aves","Laughing Gull","2010-07-15",29.40663,-89.98752,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.41917,-89.98198,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",29.76044,-93.13268,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-15",3
"Aves","Laughing Gull","2010-07-15",29.77112,-93.18391,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-15",3
"Aves","Laughing Gull","2010-07-15",29.9973,-89.2114,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-15",3
"Aves","Laughing Gull","2010-07-15",30.21357,-88.95097,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-15",3
"Aves","Laughing Gull","2010-07-15",30.22797,-87.98617,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",30.24271,-88.77752,"N",29,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-07-15",5
"Aves","Laughing Gull","2010-07-15",30.3303,-87.2927,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-15",4
"Aves","Laughing Gull","2010-07-15",30.33949,-89.16319,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-15",3
"Aves","Laughing Gull","2010-07-16",29.34633,-89.79878,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.34633,-89.79878,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.34633,-89.79878,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.34633,-89.79878,"Y",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-07-16",1
"Aves","Laughing Gull","2010-07-16",29.34633,-89.79878,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-16",2
"Aves","Laughing Gull","2010-07-16",29.34635,-89.79883,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.50255,-89.5335,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-16",2
"Aves","Laughing Gull","2010-07-16",29.84051,-89.30275,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",29.92098,-89.26072,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",30.1291,-87.35307,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",30.20947,-88.98375,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",30.23557,-88.52345,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",30.27526,-88.49621,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-16",2
"Aves","Laughing Gull","2010-07-16",30.32897,-89.19603,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-16",3
"Aves","Laughing Gull","2010-07-16",30.34365,-88.54348,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-16",3
"Aves","Laughing Gull","2010-07-16",30.34589,-87.277,"Y",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-07-16",1
"Aves","Laughing Gull","2010-07-16",30.34695,-88.5434,"Y",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-07-16",1
"Aves","Laughing Gull","2010-07-16",30.34743,-89.14215,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-16",4
"Aves","Laughing Gull","2010-07-16",30.42779,-89.0593,"Y",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-07-16",1
"Aves","Laughing Gull","2010-07-16",30.52137,-88.10389,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-16",3
"Aves","Laughing Gull","2010-07-17",28.94602,-89.26539,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-17",2
"Aves","Laughing Gull","2010-07-17",29.1431,-89.00115,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.202,-89.042,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-17",2
"Aves","Laughing Gull","2010-07-17",29.2385,-90.00252,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.26777,-89.60741,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-17",3
"Aves","Laughing Gull","2010-07-17",29.30372,-89.9632,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.30372,-89.9632,"N",29,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-07-17",5
"Aves","Laughing Gull","2010-07-17",29.34633,-89.79895,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.34633,-89.79895,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.34633,-89.79895,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.34633,-89.79895,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.34633,-89.79895,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-17",2
"Aves","Laughing Gull","2010-07-17",29.34633,-89.79895,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-17",2
"Aves","Laughing Gull","2010-07-17",29.34633,-89.79878,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.34633,-89.79878,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.34633,-89.79878,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.34633,-89.78995,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.34633,-89.78962,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.34643,-89.7988,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-17",2
"Aves","Laughing Gull","2010-07-17",29.3472,-89.8395,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-17",2
"Aves","Laughing Gull","2010-07-17",29.53748,-89.53473,"Y",29,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-17",2
"Aves","Laughing Gull","2010-07-17",29.55563,-89.88893,"N",29,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-07-17",5
"Aves","Laughing Gull","2010-07-17",29.94594,-89.26555,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.94594,-89.26555,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.94594,-89.26555,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.94594,-89.26555,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.94594,-89.26555,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.94594,-89.26555,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.94594,-89.26555,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.94667,-89.23686,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.94667,-89.23686,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",29.94667,-89.23686,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",30.27273,-88.1751,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-17",3
"Aves","Laughing Gull","2010-07-17",30.36537,-89.08832,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-17",3
"Aves","Laughing Gull","2010-07-17",30.36581,-89.08905,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-17",3
"Aves","Laughing Gull","2010-07-17",30.373,-88.56418,"Y",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Live",1,"2010-07-17",1
"Aves","Laughing Gull","2010-07-17",30.37518,-88.56474,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-17",3
"Aves","Laughing Gull","2010-07-17",30.39333,-88.92525,"N",29,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-17",4
"Aves","Laughing Gull","2010-07-17",30.5216,-88.10399,"N",29,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-17",3
"Aves","Laughing Gull","2010-07-19",29.04382,-90.18699,"Y",30,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-19",2
"Aves","Laughing Gull","2010-07-19",29.10873,-89.18034,"Y",30,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-19",2
"Aves","Laughing Gull","2010-07-19",29.149,-89.4221,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.2179,-89.2894,"Y",30,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-19",2
"Aves","Laughing Gull","2010-07-19",29.22382,-89.53881,"Y",30,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-19",2
"Aves","Laughing Gull","2010-07-19",29.23426,-89.52036,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.25198,-89.35137,"N",30,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-07-19",5
"Aves","Laughing Gull","2010-07-19",29.30172,-89.95962,"Y",30,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-19",2
"Aves","Laughing Gull","2010-07-19",29.30583,-89.87532,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.39373,-89.78125,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Unknown","Dead",1,"2010-07-19",5
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.83819,-89.30234,"Y",30,NA,NA,NA,NA,NA,"Visibly Oiled","Live",1,"2010-07-19",2
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Not Visibly Oiled","Dead",1,"2010-07-19",3
"Aves","Laughing Gull","2010-07-19",29.84362,-89.30457,"N",30,NA,NA,NA,NA,NA,"Visibly Oiled","Dead",1,"2010-07-19",4
